Exercicio;UP_Cod;UP_Sigla;Programa_Cod;titulo_programa_45;Objetivo;Acao_Cod;titulo_acao_45;Finalidade;Produto_Cod;Produto_Titulo_80;Produto_Unid_de_Medida_45;meta_adequada;realizado_exercicio;porcentagem;Periodo;liquidacao;liquidacao_total_quad;Liquidacao_Atual;status;chave1;chave2
2020;3010;TJ;141;Efetividade da Prestação Jurisdicional;"Garantir a execução do Planejamento Estratégico do Poder Judiciário de modo a possibilitar efetivamente o atendimento à sua missão: Resolver os conflitos de interesses em tempo adequado à sua natureza, visando à pacificação social e efetividade de suas decisões.""""";1648;Aprimoramento da Gestão Corporativa da TI;Garantir a evolução continuada da Tecnologia da Informação do Poder Judiciário, reduzindo a defasagem tecnológica relacionada aos sistemas, softwares e hardwares.;5733;Sistema judicial implantado;unidade;NULL;NULL;NULL;3º Quadrimestre;295218679;491451716;491451716;com realização;20200141164857333º Quadrimestre;2,02001E+11
2020;3010;TJ;141;Efetividade da Prestação Jurisdicional;"Garantir a execução do Planejamento Estratégico do Poder Judiciário de modo a possibilitar efetivamente o atendimento à sua missão: Resolver os conflitos de interesses em tempo adequado à sua natureza, visando à pacificação social e efetividade de suas decisões.""""";1648;Aprimoramento da Gestão Corporativa da TI;Garantir a evolução continuada da Tecnologia da Informação do Poder Judiciário, reduzindo a defasagem tecnológica relacionada aos sistemas, softwares e hardwares.;6801;Processo Judicial Eletrônico (PJE) implementado por serventia;unidade;0.00;31.00;NULL;3º Quadrimestre;295218679;491451716;491451716;com realização;20200141164868013º Quadrimestre;2,02001E+11
2020;3010;TJ;141;Efetividade da Prestação Jurisdicional;"Garantir a execução do Planejamento Estratégico do Poder Judiciário de modo a possibilitar efetivamente o atendimento à sua missão: Resolver os conflitos de interesses em tempo adequado à sua natureza, visando à pacificação social e efetividade de suas decisões.""""";1053;Aprimoramento do Sistema dos JE;Garantir a celeridade processual e a efetividade dos provimentos jurisdicionais.;5730;Sentença proferida pelos juízes leigos homologada;unidade;255000.00;275530.00;1.080510;3º Quadrimestre;247995800;700450400;700450400;concluída ou acima da meta;20200141105357303º Quadrimestre;2,02001E+11
2020;3010;TJ;141;Efetividade da Prestação Jurisdicional;"Garantir a execução do Planejamento Estratégico do Poder Judiciário de modo a possibilitar efetivamente o atendimento à sua missão: Resolver os conflitos de interesses em tempo adequado à sua natureza, visando à pacificação social e efetividade de suas decisões.""""";1053;Aprimoramento do Sistema dos JE;Garantir a celeridade processual e a efetividade dos provimentos jurisdicionais.;5731;Processo eletrônico implementado nos Juizados Especiais Criminais ;unidade;0.40;1.00;2.500000;3º Quadrimestre;247995800;700450400;700450400;concluída ou acima da meta;20200141105357313º Quadrimestre;2,02001E+11
2020;3010;TJ;141;Efetividade da Prestação Jurisdicional;"Garantir a execução do Planejamento Estratégico do Poder Judiciário de modo a possibilitar efetivamente o atendimento à sua missão: Resolver os conflitos de interesses em tempo adequado à sua natureza, visando à pacificação social e efetividade de suas decisões.""""";1053;Aprimoramento do Sistema dos JE;Garantir a celeridade processual e a efetividade dos provimentos jurisdicionais.;6804;Processo Judicial Eletrônico (PJE) implementado por Juizado Especial;unidade;50.00;88.00;1.760000;3º Quadrimestre;247995800;700450400;700450400;concluída ou acima da meta;20200141105368043º Quadrimestre;2,02001E+11
2020;3010;TJ;141;Efetividade da Prestação Jurisdicional;"Garantir a execução do Planejamento Estratégico do Poder Judiciário de modo a possibilitar efetivamente o atendimento à sua missão: Resolver os conflitos de interesses em tempo adequado à sua natureza, visando à pacificação social e efetividade de suas decisões.""""";1648;Aprimoramento da Gestão Corporativa da TI;Garantir a evolução continuada da Tecnologia da Informação do Poder Judiciário, reduzindo a defasagem tecnológica relacionada aos sistemas, softwares e hardwares.;5734;Sistema corporativo implantado ;unidade;1.00;0.00;0.000000;3º Quadrimestre;295218679;491451716;491451716;sem realização;20200141164857343º Quadrimestre;2,02001E+11
2020;3010;TJ;141;Efetividade da Prestação Jurisdicional;"Garantir a execução do Planejamento Estratégico do Poder Judiciário de modo a possibilitar efetivamente o atendimento à sua missão: Resolver os conflitos de interesses em tempo adequado à sua natureza, visando à pacificação social e efetividade de suas decisões.""""";1648;Aprimoramento da Gestão Corporativa da TI;Garantir a evolução continuada da Tecnologia da Informação do Poder Judiciário, reduzindo a defasagem tecnológica relacionada aos sistemas, softwares e hardwares.;5737;Processo eletrônico implementado na jurisdição estadual ;unidade;0.40;1.00;2.500000;3º Quadrimestre;295218679;491451716;491451716;concluída ou acima da meta;20200141164857373º Quadrimestre;2,02001E+11
2020;3010;TJ;141;Efetividade da Prestação Jurisdicional;"Garantir a execução do Planejamento Estratégico do Poder Judiciário de modo a possibilitar efetivamente o atendimento à sua missão: Resolver os conflitos de interesses em tempo adequado à sua natureza, visando à pacificação social e efetividade de suas decisões.""""";1648;Aprimoramento da Gestão Corporativa da TI;Garantir a evolução continuada da Tecnologia da Informação do Poder Judiciário, reduzindo a defasagem tecnológica relacionada aos sistemas, softwares e hardwares.;6800;Processo Judicial Eletrônico (PJE) desenvolvido por competência;unidade;1.00;2.00;2.000000;3º Quadrimestre;295218679;491451716;491451716;concluída ou acima da meta;20200141164868003º Quadrimestre;2,02001E+11
2020;3010;TJ;141;Efetividade da Prestação Jurisdicional;"Garantir a execução do Planejamento Estratégico do Poder Judiciário de modo a possibilitar efetivamente o atendimento à sua missão: Resolver os conflitos de interesses em tempo adequado à sua natureza, visando à pacificação social e efetividade de suas decisões.""""";5414;Racionalização da Prestação Jurisdicional;Promover celeridade processual e efetividade da prestação jurisdicional.;6802;Acervo de 6.500.000 processos de Execução Fiscal Municipal reduzido;unidade;250000.00;1547455.00;6.189820;3º Quadrimestre;172469452;652485736;652485736;concluída ou acima da meta;20200141541468023º Quadrimestre;2,02001E+11
2020;3010;TJ;141;Efetividade da Prestação Jurisdicional;"Garantir a execução do Planejamento Estratégico do Poder Judiciário de modo a possibilitar efetivamente o atendimento à sua missão: Resolver os conflitos de interesses em tempo adequado à sua natureza, visando à pacificação social e efetividade de suas decisões.""""";5414;Racionalização da Prestação Jurisdicional;Promover celeridade processual e efetividade da prestação jurisdicional.;6803;Taxa de laudos técnicos custeados pelo PJERJ atingida;unidade;0.01;0.00;0.000000;3º Quadrimestre;172469452;652485736;652485736;sem realização;20200141541468033º Quadrimestre;2,02001E+11
2020;3010;TJ;141;Efetividade da Prestação Jurisdicional;"Garantir a execução do Planejamento Estratégico do Poder Judiciário de modo a possibilitar efetivamente o atendimento à sua missão: Resolver os conflitos de interesses em tempo adequado à sua natureza, visando à pacificação social e efetividade de suas decisões.""""";1647;Construção, Ref, Inst e Seg Edificações do PJ;Garantir a infraestrutura física apropriada às atividades administrativas e judiciais, com observância aos critérios de prioridade, sustentabilidade, acessibilidade e segurança.;5738;Fórum reformado;unidade;9.00;2.00;0.222222;3º Quadrimestre;157210067;732997124;732997124;com realização;20200141164757383º Quadrimestre;2,02001E+11
2020;3010;TJ;141;Efetividade da Prestação Jurisdicional;"Garantir a execução do Planejamento Estratégico do Poder Judiciário de modo a possibilitar efetivamente o atendimento à sua missão: Resolver os conflitos de interesses em tempo adequado à sua natureza, visando à pacificação social e efetividade de suas decisões.""""";1648;Aprimoramento da Gestão Corporativa da TI;Garantir a evolução continuada da Tecnologia da Informação do Poder Judiciário, reduzindo a defasagem tecnológica relacionada aos sistemas, softwares e hardwares.;5732;Sistema administrativo implantado ;unidade;0.00;NULL;NULL;3º Quadrimestre;295218679;491451716;491451716;sem meta;20200141164857323º Quadrimestre;2,02001E+11
2020;3010;TJ;141;Efetividade da Prestação Jurisdicional;"Garantir a execução do Planejamento Estratégico do Poder Judiciário de modo a possibilitar efetivamente o atendimento à sua missão: Resolver os conflitos de interesses em tempo adequado à sua natureza, visando à pacificação social e efetividade de suas decisões.""""";1647;Construção, Ref, Inst e Seg Edificações do PJ;Garantir a infraestrutura física apropriada às atividades administrativas e judiciais, com observância aos critérios de prioridade, sustentabilidade, acessibilidade e segurança.;6497;Prédio reformado;unidade;1.00;1.00;1.000000;3º Quadrimestre;157210067;732997124;732997124;concluída ou acima da meta;20200141164764973º Quadrimestre;2,02001E+11
2020;3010;TJ;141;Efetividade da Prestação Jurisdicional;"Garantir a execução do Planejamento Estratégico do Poder Judiciário de modo a possibilitar efetivamente o atendimento à sua missão: Resolver os conflitos de interesses em tempo adequado à sua natureza, visando à pacificação social e efetividade de suas decisões.""""";1647;Construção, Ref, Inst e Seg Edificações do PJ;Garantir a infraestrutura física apropriada às atividades administrativas e judiciais, com observância aos critérios de prioridade, sustentabilidade, acessibilidade e segurança.;6806;Sistema de equipamentos de segurança instalado;unidade;54.00;9.00;0.166667;3º Quadrimestre;157210067;732997124;732997124;com realização;20200141164768063º Quadrimestre;2,02001E+11
2020;3010;TJ;141;Efetividade da Prestação Jurisdicional;"Garantir a execução do Planejamento Estratégico do Poder Judiciário de modo a possibilitar efetivamente o atendimento à sua missão: Resolver os conflitos de interesses em tempo adequado à sua natureza, visando à pacificação social e efetividade de suas decisões.""""";1648;Aprimoramento da Gestão Corporativa da TI;Garantir a evolução continuada da Tecnologia da Informação do Poder Judiciário, reduzindo a defasagem tecnológica relacionada aos sistemas, softwares e hardwares.;7404;Equipamento para atualização do parque tecnológico instalado;unidade;9000.00;961.00;0.106778;3º Quadrimestre;295218679;491451716;491451716;com realização;20200141164874043º Quadrimestre;2,02001E+11
2020;6010;GSI;470;Fortalecimento da Gestão Pública;Fortalecer os compromissos do estado do Rio de Janeiro em oferecer serviços públicos de qualidade, por meio de uma gestão pública eficiente, baseada em evidências e com foco nos resultados da ação governamental.;4563;Reforma e Ampliação da Estrutura do GSI;Viabilizar obras de infraestrutura e  melhorias nas dependências do GSI.;6697;Obra de infraestrutura realizada;unidade;0.00;0.00;NULL;3º Quadrimestre;0;0;0;sem meta;20200470456366973º Quadrimestre;2,02005E+11
2020;6010;GSI;476;Gestão de Pessoas no Setor Público;Aperfeiçoar e recompor o quadro técnico do serviço público estadual, visando incrementar a satisfação dos servidores e desenvolver as competências necessárias à melhoria da qualidade dos serviços públicos prestados à população. ;4561;Valorização e Capacitação Servidores do GSI;Proporcionar aos servidores do GSI capacitação técnica para melhor desenvolvimento de suas atividades profissionais.;4750;Servidor público capacitado;unidade;0.00;0.00;NULL;3º Quadrimestre;0;0;0;sem meta;20200476456147503º Quadrimestre;2,02005E+11
2020;6020;SSM;470;Fortalecimento da Gestão Pública;Fortalecer os compromissos do estado do Rio de Janeiro em oferecer serviços públicos de qualidade, por meio de uma gestão pública eficiente, baseada em evidências e com foco nos resultados da ação governamental.;2039;Operacionalização das Aeronaves da SSMGSI;Garantir eficiência  no transporte aéreo do chefe do Poder Executivo. ;5342;Aeronave operacionalizada;unidade;4.00;16.00;4.000000;3º Quadrimestre;154118633;343131055;343131055;concluída ou acima da meta;20200470203953423º Quadrimestre;2,02005E+11
2020;6020;SSM;470;Fortalecimento da Gestão Pública;Fortalecer os compromissos do estado do Rio de Janeiro em oferecer serviços públicos de qualidade, por meio de uma gestão pública eficiente, baseada em evidências e com foco nos resultados da ação governamental.;4566;Reequipamento da SSMGSI;Manter os equipamentos, necessários ao desenvolvimento das atividades de segurança, em condições de uso e atualizados.;5131;Equipamento adquirido;unidade;0.00;0.00;NULL;3º Quadrimestre;0;0;0;sem meta;20200470456651313º Quadrimestre;2,02005E+11
2020;6020;SSM;470;Fortalecimento da Gestão Pública;Fortalecer os compromissos do estado do Rio de Janeiro em oferecer serviços públicos de qualidade, por meio de uma gestão pública eficiente, baseada em evidências e com foco nos resultados da ação governamental.;4567;Reforma e Ampliação Estrutura Física SSMGSI;Viabilizar as obras de reparo e ampliação na estrutura da SSMGSI.;6697;Obra de infraestrutura realizada;unidade;0.00;0.00;NULL;3º Quadrimestre;0;0;0;sem meta;20200470456766973º Quadrimestre;2,02005E+11
2020;6020;SSM;476;Gestão de Pessoas no Setor Público;Aperfeiçoar e recompor o quadro técnico do serviço público estadual, visando incrementar a satisfação dos servidores e desenvolver as competências necessárias à melhoria da qualidade dos serviços públicos prestados à população. ;4565;Valorização e Capacitação dos Serv. SSMGSI;Proporcionar aos servidores da SSM capacitação técnica para melhor desenvolvimento de suas atividades profissionais.;4750;Servidor público capacitado;unidade;0.00;0.00;NULL;3º Quadrimestre;0;0;0;sem meta;20200476456547503º Quadrimestre;2,02005E+11
